order_details_id,order_id,order_date,order_time,item_id,Hour
7020,3095,21-02-2023,3:11:34 PM,106,15
7021,3095,21-02-2023,3:11:34 PM,106,15
7022,3096,21-02-2023,3:12:31 PM,125,15
7023,3096,21-02-2023,3:12:31 PM,128,15
7024,3097,21-02-2023,3:25:30 PM,101,15
7025,3097,21-02-2023,3:25:30 PM,115,15
7026,3097,21-02-2023,3:25:30 PM,119,15
7027,3098,21-02-2023,3:26:00 PM,127,15
7028,3098,21-02-2023,3:26:00 PM,122,15
7029,3099,21-02-2023,3:37:24 PM,127,15
7030,3100,21-02-2023,3:41:20 PM,114,15
7031,3101,21-02-2023,4:12:23 PM,107,16
7032,3101,21-02-2023,4:12:23 PM,116,16
7033,3101,21-02-2023,4:12:23 PM,125,16
7034,3101,21-02-2023,4:12:23 PM,122,16
7035,3102,21-02-2023,4:32:10 PM,107,16
7036,3102,21-02-2023,4:32:10 PM,108,16
7037,3102,21-02-2023,4:32:10 PM,130,16
7038,3103,21-02-2023,4:37:19 PM,101,16
7039,3104,21-02-2023,4:45:25 PM,106,16
7040,3105,21-02-2023,4:46:37 PM,107,16
7041,3105,21-02-2023,4:46:37 PM,125,16
7042,3105,21-02-2023,4:46:37 PM,127,16
7043,3106,21-02-2023,5:16:04 PM,117,17
7044,3107,21-02-2023,5:26:20 PM,120,17
7045,3107,21-02-2023,5:26:20 PM,105,17
7046,3108,21-02-2023,5:28:57 PM,101,17
7047,3108,21-02-2023,5:28:57 PM,112,17
7048,3108,21-02-2023,5:28:57 PM,122,17
7049,3108,21-02-2023,5:28:57 PM,106,17
7050,3109,21-02-2023,5:30:27 PM,102,17
7051,3109,21-02-2023,5:30:27 PM,125,17
7052,3109,21-02-2023,5:30:27 PM,132,17
7053,3110,21-02-2023,5:54:51 PM,108,17
7054,3111,21-02-2023,6:11:42 PM,116,18
7055,3111,21-02-2023,6:11:42 PM,106,18
7056,3112,21-02-2023,6:12:32 PM,115,18
7057,3112,21-02-2023,6:12:32 PM,125,18
7058,3112,21-02-2023,6:12:32 PM,127,18
7059,3112,21-02-2023,6:12:32 PM,132,18
7060,3113,21-02-2023,6:13:22 PM,116,18
7061,3113,21-02-2023,6:13:22 PM,108,18
7062,3114,21-02-2023,6:13:49 PM,102,18
7063,3115,21-02-2023,6:15:34 PM,132,18
7064,3116,21-02-2023,6:28:28 PM,124,18
7065,3116,21-02-2023,6:28:28 PM,110,18
7066,3117,21-02-2023,6:47:53 PM,113,18
7067,3118,21-02-2023,7:07:50 PM,116,19
7068,3118,21-02-2023,7:07:50 PM,118,19
7069,3119,21-02-2023,7:16:59 PM,126,19
7070,3120,21-02-2023,7:21:02 PM,101,19
7071,3120,21-02-2023,7:21:02 PM,113,19
7072,3121,21-02-2023,7:25:20 PM,110,19
7073,3122,21-02-2023,7:29:14 PM,108,19
7074,3122,21-02-2023,7:29:14 PM,126,19
7075,3123,21-02-2023,7:46:07 PM,126,19
7076,3123,21-02-2023,7:46:07 PM,105,19
7077,3124,21-02-2023,7:59:20 PM,125,19
7078,3124,21-02-2023,7:59:20 PM,113,19
7079,3124,21-02-2023,7:59:20 PM,131,19
7080,3125,21-02-2023,8:12:37 PM,124,20
7081,3125,21-02-2023,8:12:37 PM,109,20
7082,3125,21-02-2023,8:12:37 PM,132,20
7083,3126,21-02-2023,8:35:12 PM,102,20
7084,3127,21-02-2023,8:40:10 PM,103,20
7085,3127,21-02-2023,8:40:10 PM,110,20
7086,3127,21-02-2023,8:40:10 PM,132,20
7087,3128,21-02-2023,9:45:43 PM,109,21
7088,3129,21-02-2023,9:50:56 PM,111,21
7089,3130,21-02-2023,9:59:36 PM,111,21
7090,3130,21-02-2023,9:59:36 PM,112,21
7091,3131,21-02-2023,10:14:02 PM,105,22
7092,3132,21-02-2023,10:55:11 PM,101,22
7093,3132,21-02-2023,10:55:11 PM,102,22
7094,3132,21-02-2023,10:55:11 PM,125,22
7095,3133,21-02-2023,11:05:24 PM,128,23
7096,3133,21-02-2023,11:05:24 PM,111,23
7097,3133,21-02-2023,11:05:24 PM,121,23
7098,3134,22-02-2023,11:40:25 AM,107,11
7099,3134,22-02-2023,11:40:25 AM,108,11
7100,3135,22-02-2023,12:00:54 PM,101,12
7101,3136,22-02-2023,12:39:19 PM,102,12
7102,3136,22-02-2023,12:39:19 PM,109,12
7103,3136,22-02-2023,12:39:19 PM,113,12
7104,3136,22-02-2023,12:39:19 PM,118,12
7105,3136,22-02-2023,12:39:19 PM,120,12
7106,3136,22-02-2023,12:39:19 PM,122,12
7107,3136,22-02-2023,12:39:19 PM,131,12
7108,3136,22-02-2023,12:39:19 PM,106,12
7109,3137,22-02-2023,12:40:49 PM,112,12
7110,3138,22-02-2023,1:02:28 PM,101,13
7111,3138,22-02-2023,1:02:28 PM,102,13
7112,3138,22-02-2023,1:02:28 PM,103,13
7113,3138,22-02-2023,1:02:28 PM,104,13
7114,3138,22-02-2023,1:02:28 PM,108,13
7115,3138,22-02-2023,1:02:28 PM,112,13
7116,3138,22-02-2023,1:02:28 PM,113,13
7117,3138,22-02-2023,1:02:28 PM,105,13
7118,3139,22-02-2023,1:11:07 PM,110,13
7119,3140,22-02-2023,1:40:06 PM,119,13
7120,3141,22-02-2023,2:15:23 PM,132,14
7121,3142,22-02-2023,2:17:17 PM,102,14
7122,3142,22-02-2023,2:17:17 PM,110,14
7123,3142,22-02-2023,2:17:17 PM,130,14
7124,3142,22-02-2023,2:17:17 PM,131,14
7125,3143,22-02-2023,3:16:59 PM,107,15
7126,3143,22-02-2023,3:16:59 PM,119,15
7127,3144,22-02-2023,3:26:04 PM,124,15
7128,3144,22-02-2023,3:26:04 PM,127,15
7129,3144,22-02-2023,3:26:04 PM,112,15
7130,3144,22-02-2023,3:26:04 PM,105,15
7131,3145,22-02-2023,3:41:07 PM,101,15
7132,3145,22-02-2023,3:41:07 PM,108,15
7133,3145,22-02-2023,3:41:07 PM,109,15
7134,3145,22-02-2023,3:41:07 PM,113,15
7135,3146,22-02-2023,3:55:09 PM,125,15
7136,3146,22-02-2023,3:55:09 PM,118,15
7137,3146,22-02-2023,3:55:09 PM,122,15
7138,3147,22-02-2023,3:59:59 PM,108,15
7139,3147,22-02-2023,3:59:59 PM,120,15
7140,3147,22-02-2023,3:59:59 PM,121,15
7141,3147,22-02-2023,3:59:59 PM,123,15
7142,3148,22-02-2023,4:03:50 PM,120,16
7143,3149,22-02-2023,4:23:12 PM,120,16
7144,3149,22-02-2023,4:23:12 PM,122,16
7145,3149,22-02-2023,4:23:12 PM,123,16
7146,3150,22-02-2023,4:23:23 PM,124,16
7147,3151,22-02-2023,4:34:34 PM,126,16
7148,3151,22-02-2023,4:34:34 PM,131,16
7149,3151,22-02-2023,4:34:34 PM,132,16
7150,3152,22-02-2023,4:42:27 PM,110,16
7151,3152,22-02-2023,4:42:27 PM,129,16
7152,3152,22-02-2023,4:42:27 PM,112,16
7153,3152,22-02-2023,4:42:27 PM,132,16
7154,3153,22-02-2023,5:00:52 PM,112,17
7155,3153,22-02-2023,5:00:52 PM,132,17
7156,3154,22-02-2023,5:44:21 PM,114,17
7157,3155,22-02-2023,6:28:37 PM,106,18
7158,3156,22-02-2023,6:57:53 PM,102,18
7159,3156,22-02-2023,6:57:53 PM,106,18
7160,3157,22-02-2023,7:34:23 PM,102,19
7161,3157,22-02-2023,7:34:23 PM,108,19
7162,3158,22-02-2023,7:35:02 PM,109,19
7163,3159,22-02-2023,7:38:44 PM,118,19
7164,3159,22-02-2023,7:38:44 PM,132,19
7165,3160,22-02-2023,7:51:29 PM,116,19
7166,3160,22-02-2023,7:51:29 PM,102,19
7167,3161,22-02-2023,7:53:24 PM,124,19
7168,3161,22-02-2023,7:53:24 PM,112,19
7169,3161,22-02-2023,7:53:24 PM,120,19
7170,3161,22-02-2023,7:53:24 PM,120,19
7171,3162,22-02-2023,8:40:55 PM,124,20
7172,3162,22-02-2023,8:40:55 PM,112,20
7173,3162,22-02-2023,8:40:55 PM,105,20
7174,3163,22-02-2023,8:43:58 PM,107,20
7175,3164,22-02-2023,8:47:46 PM,130,20
7176,3165,22-02-2023,9:02:45 PM,106,21
7177,3165,22-02-2023,9:02:45 PM,114,21
7178,3166,22-02-2023,9:12:20 PM,102,21
7179,3167,22-02-2023,9:13:36 PM,103,21
7180,3167,22-02-2023,9:13:36 PM,120,21
7181,3167,22-02-2023,9:13:36 PM,122,21
7182,3167,22-02-2023,9:13:36 PM,130,21
7183,3168,22-02-2023,9:36:58 PM,107,21
7184,3169,22-02-2023,9:50:42 PM,101,21
7185,3169,22-02-2023,9:50:42 PM,107,21
7186,3169,22-02-2023,9:50:42 PM,109,21
7187,3169,22-02-2023,9:50:42 PM,131,21
7188,3170,22-02-2023,10:13:50 PM,108,22
7189,3170,22-02-2023,10:13:50 PM,130,22
7190,3170,22-02-2023,10:13:50 PM,106,22
7191,3171,23-02-2023,11:18:31 AM,121,11
7192,3172,23-02-2023,11:52:30 AM,101,11
7193,3172,23-02-2023,11:52:30 AM,108,11
7194,3173,23-02-2023,11:54:41 AM,102,11
7195,3173,23-02-2023,11:54:41 AM,111,11
7196,3173,23-02-2023,11:54:41 AM,112,11
7197,3174,23-02-2023,12:09:18 PM,104,12
7198,3175,23-02-2023,12:10:43 PM,109,12
7199,3175,23-02-2023,12:10:43 PM,117,12
7200,3175,23-02-2023,12:10:43 PM,121,12
7201,3176,23-02-2023,12:21:42 PM,102,12
7202,3176,23-02-2023,12:21:42 PM,128,12
7203,3177,23-02-2023,12:23:43 PM,104,12
7204,3177,23-02-2023,12:23:43 PM,113,12
7205,3178,23-02-2023,12:30:16 PM,122,12
7206,3179,23-02-2023,12:41:52 PM,101,12
7207,3179,23-02-2023,12:41:52 PM,127,12
7208,3179,23-02-2023,12:41:52 PM,127,12
7209,3179,23-02-2023,12:41:52 PM,105,12
7210,3180,23-02-2023,12:44:52 PM,119,12
7211,3181,23-02-2023,12:51:43 PM,102,12
7212,3181,23-02-2023,12:51:43 PM,132,12
7213,3182,23-02-2023,12:57:29 PM,127,12
7214,3183,23-02-2023,1:04:34 PM,117,13
7215,3184,23-02-2023,1:15:00 PM,126,13
7216,3185,23-02-2023,1:22:07 PM,117,13
7217,3185,23-02-2023,1:22:07 PM,111,13
7218,3185,23-02-2023,1:22:07 PM,132,13
7219,3186,23-02-2023,1:22:54 PM,102,13
7220,3186,23-02-2023,1:22:54 PM,111,13
7221,3186,23-02-2023,1:22:54 PM,112,13
7222,3187,23-02-2023,1:27:18 PM,101,13
7223,3187,23-02-2023,1:27:18 PM,102,13
7224,3187,23-02-2023,1:27:18 PM,108,13
7225,3187,23-02-2023,1:27:18 PM,124,13
7226,3187,23-02-2023,1:27:18 PM,110,13
7227,3187,23-02-2023,1:27:18 PM,113,13
7228,3187,23-02-2023,1:27:18 PM,113,13
7229,3187,23-02-2023,1:27:18 PM,120,13
7230,3187,23-02-2023,1:27:18 PM,105,13
7231,3187,23-02-2023,1:27:18 PM,122,13
7232,3187,23-02-2023,1:27:18 PM,122,13
7233,3187,23-02-2023,1:27:18 PM,131,13
7234,3188,23-02-2023,1:34:56 PM,121,13
7235,3189,23-02-2023,1:59:04 PM,102,13
7236,3189,23-02-2023,1:59:04 PM,103,13
7237,3189,23-02-2023,1:59:04 PM,109,13
7238,3189,23-02-2023,1:59:04 PM,110,13
7239,3189,23-02-2023,1:59:04 PM,113,13
7240,3189,23-02-2023,1:59:04 PM,105,13
7241,3189,23-02-2023,1:59:04 PM,106,13
7242,3189,23-02-2023,1:59:04 PM,132,13
7243,3190,23-02-2023,2:24:16 PM,124,14
7244,3190,23-02-2023,2:24:16 PM,132,14
7245,3191,23-02-2023,3:11:01 PM,117,15
7246,3191,23-02-2023,3:11:01 PM,132,15
7247,3192,23-02-2023,3:19:27 PM,112,15
7248,3193,23-02-2023,3:49:25 PM,123,15
7249,3194,23-02-2023,4:19:34 PM,125,16
7250,3195,23-02-2023,4:24:11 PM,103,16
7251,3195,23-02-2023,4:24:11 PM,112,16
7252,3195,23-02-2023,4:24:11 PM,114,16
7253,3196,23-02-2023,4:28:00 PM,111,16
7254,3196,23-02-2023,4:28:00 PM,122,16
7255,3197,23-02-2023,4:36:02 PM,108,16
7256,3198,23-02-2023,4:40:05 PM,126,16
7257,3198,23-02-2023,4:40:05 PM,132,16
7258,3199,23-02-2023,5:13:58 PM,115,17
7259,3199,23-02-2023,5:13:58 PM,106,17
7260,3200,23-02-2023,5:16:39 PM,109,17
7261,3200,23-02-2023,5:16:39 PM,123,17
7262,3201,23-02-2023,5:21:33 PM,104,17
7263,3201,23-02-2023,5:21:33 PM,110,17
7264,3201,23-02-2023,5:21:33 PM,123,17
7265,3201,23-02-2023,5:21:33 PM,132,17
7266,3202,23-02-2023,5:22:50 PM,104,17
7267,3202,23-02-2023,5:22:50 PM,110,17
7268,3202,23-02-2023,5:22:50 PM,131,17
7269,3202,23-02-2023,5:22:50 PM,132,17
7270,3203,23-02-2023,5:23:12 PM,106,17
7271,3203,23-02-2023,5:23:12 PM,132,17
7272,3204,23-02-2023,5:29:25 PM,111,17
7273,3204,23-02-2023,5:29:25 PM,119,17
7274,3205,23-02-2023,5:31:33 PM,102,17
7275,3205,23-02-2023,5:31:33 PM,111,17
7276,3205,23-02-2023,5:31:33 PM,106,17
7277,3206,23-02-2023,5:31:54 PM,107,17
7278,3206,23-02-2023,5:31:54 PM,113,17
7279,3206,23-02-2023,5:31:54 PM,130,17
7280,3206,23-02-2023,5:31:54 PM,123,17
7281,3207,23-02-2023,5:34:41 PM,108,17
7282,3207,23-02-2023,5:34:41 PM,109,17
7283,3208,23-02-2023,5:41:51 PM,108,17
7284,3209,23-02-2023,5:42:59 PM,107,17
7285,3210,23-02-2023,6:05:29 PM,108,18
7286,3210,23-02-2023,6:05:29 PM,110,18
7287,3210,23-02-2023,6:05:29 PM,129,18
7288,3210,23-02-2023,6:05:29 PM,131,18
7289,3211,23-02-2023,6:22:26 PM,116,18
7290,3211,23-02-2023,6:22:26 PM,108,18
7291,3212,23-02-2023,6:33:38 PM,101,18
7292,3212,23-02-2023,6:33:38 PM,129,18
7293,3213,23-02-2023,6:37:54 PM,102,18
7294,3214,23-02-2023,6:39:22 PM,119,18
7295,3215,23-02-2023,6:48:26 PM,113,18
7296,3216,23-02-2023,6:51:30 PM,125,18
7297,3216,23-02-2023,6:51:30 PM,117,18
7298,3216,23-02-2023,6:51:30 PM,127,18
7299,3216,23-02-2023,6:51:30 PM,129,18
7300,3217,23-02-2023,7:56:16 PM,102,19
7301,3217,23-02-2023,7:56:16 PM,103,19
7302,3217,23-02-2023,7:56:16 PM,125,19
7303,3217,23-02-2023,7:56:16 PM,119,19
7304,3218,23-02-2023,7:57:22 PM,108,19
7305,3219,23-02-2023,8:21:54 PM,116,20
7306,3219,23-02-2023,8:21:54 PM,119,20
7307,3220,23-02-2023,8:33:37 PM,109,20
7308,3221,23-02-2023,9:09:47 PM,108,21
7309,3222,23-02-2023,9:19:27 PM,109,21
7310,3222,23-02-2023,9:19:27 PM,118,21
7311,3222,23-02-2023,9:19:27 PM,123,21
7312,3223,23-02-2023,10:05:27 PM,116,22
7313,3223,23-02-2023,10:05:27 PM,126,22
7314,3223,23-02-2023,10:05:27 PM,132,22
7315,3224,23-02-2023,10:22:21 PM,107,22
7316,3225,24-02-2023,11:44:17 AM,108,11
7317,3226,24-02-2023,11:56:22 AM,108,11
7318,3226,24-02-2023,11:56:22 AM,129,11
7319,3226,24-02-2023,11:56:22 AM,113,11
7320,3226,24-02-2023,11:56:22 AM,118,11
7321,3226,24-02-2023,11:56:22 AM,121,11
7322,3227,24-02-2023,11:57:44 AM,103,11
7323,3227,24-02-2023,11:57:44 AM,122,11
7324,3228,24-02-2023,12:08:42 PM,109,12
7325,3228,24-02-2023,12:08:42 PM,111,12
7326,3229,24-02-2023,12:11:31 PM,124,12
7327,3229,24-02-2023,12:11:31 PM,120,12
7328,3230,24-02-2023,12:13:18 PM,121,12
7329,3230,24-02-2023,12:13:18 PM,106,12
7330,3231,24-02-2023,12:15:10 PM,125,12
7331,3231,24-02-2023,12:15:10 PM,130,12
7332,3232,24-02-2023,12:24:43 PM,124,12
7333,3232,24-02-2023,12:24:43 PM,125,12
7334,3232,24-02-2023,12:24:43 PM,126,12
7335,3232,24-02-2023,12:24:43 PM,122,12
7336,3233,24-02-2023,12:29:32 PM,106,12
7337,3234,24-02-2023,12:34:37 PM,101,12
7338,3234,24-02-2023,12:34:37 PM,101,12
7339,3234,24-02-2023,12:34:37 PM,115,12
7340,3234,24-02-2023,12:34:37 PM,102,12
7341,3234,24-02-2023,12:34:37 PM,102,12
7342,3234,24-02-2023,12:34:37 PM,124,12
7343,3234,24-02-2023,12:34:37 PM,109,12
7344,3234,24-02-2023,12:34:37 PM,113,12
7345,3234,24-02-2023,12:34:37 PM,121,12
7346,3234,24-02-2023,12:34:37 PM,105,12
7347,3235,24-02-2023,12:49:47 PM,118,12
7348,3236,24-02-2023,12:50:51 PM,101,12
7349,3236,24-02-2023,12:50:51 PM,115,12
7350,3236,24-02-2023,12:50:51 PM,105,12
7351,3236,24-02-2023,12:50:51 PM,123,12
7352,3237,24-02-2023,12:51:26 PM,102,12
7353,3238,24-02-2023,12:52:55 PM,122,12
7354,3239,24-02-2023,1:11:53 PM,118,13
7355,3240,24-02-2023,1:24:10 PM,107,13
7356,3240,24-02-2023,1:24:10 PM,127,13
7357,3240,24-02-2023,1:24:10 PM,122,13
7358,3241,24-02-2023,1:26:36 PM,107,13
7359,3242,24-02-2023,1:26:39 PM,116,13
7360,3242,24-02-2023,1:26:39 PM,120,13
7361,3242,24-02-2023,1:26:39 PM,123,13
7362,3243,24-02-2023,1:29:11 PM,118,13
7363,3243,24-02-2023,1:29:11 PM,123,13
7364,3244,24-02-2023,1:40:52 PM,116,13
7365,3244,24-02-2023,1:40:52 PM,117,13
7366,3245,24-02-2023,2:08:37 PM,132,14
7367,3246,24-02-2023,2:31:36 PM,116,14
7368,3246,24-02-2023,2:31:36 PM,124,14
7369,3246,24-02-2023,2:31:36 PM,117,14
7370,3247,24-02-2023,2:43:13 PM,117,14
7371,3248,24-02-2023,3:00:06 PM,112,15
7372,3249,24-02-2023,3:18:55 PM,108,15
7373,3249,24-02-2023,3:18:55 PM,109,15
7374,3249,24-02-2023,3:18:55 PM,118,15
7375,3250,24-02-2023,4:09:29 PM,101,16
7376,3250,24-02-2023,4:09:29 PM,109,16
7377,3250,24-02-2023,4:09:29 PM,119,16
7378,3250,24-02-2023,4:09:29 PM,106,16
7379,3251,24-02-2023,4:19:28 PM,117,16
7380,3252,24-02-2023,4:28:32 PM,118,16
7381,3253,24-02-2023,4:33:11 PM,112,16
7382,3254,24-02-2023,4:39:08 PM,109,16
7383,3254,24-02-2023,4:39:08 PM,129,16
7384,3254,24-02-2023,4:39:08 PM,111,16
7385,3255,24-02-2023,4:41:21 PM,105,16
7386,3255,24-02-2023,4:41:21 PM,105,16
7387,3255,24-02-2023,4:41:21 PM,132,16
7388,3256,24-02-2023,5:31:07 PM,104,17
7389,3256,24-02-2023,5:31:07 PM,108,17
7390,3256,24-02-2023,5:31:07 PM,113,17
7391,3256,24-02-2023,5:31:07 PM,113,17
7392,3257,24-02-2023,5:38:20 PM,111,17
7393,3257,24-02-2023,5:38:20 PM,105,17
7394,3258,24-02-2023,5:40:49 PM,125,17
7395,3258,24-02-2023,5:40:49 PM,109,17
7396,3258,24-02-2023,5:40:49 PM,130,17
7397,3259,24-02-2023,5:40:57 PM,116,17
7398,3260,24-02-2023,5:41:19 PM,105,17
7399,3260,24-02-2023,5:41:19 PM,132,17
7400,3261,24-02-2023,5:50:57 PM,101,17
7401,3261,24-02-2023,5:50:57 PM,124,17
7402,3261,24-02-2023,5:50:57 PM,113,17
7403,3261,24-02-2023,5:50:57 PM,119,17
7404,3262,24-02-2023,6:05:09 PM,102,18
7405,3262,24-02-2023,6:05:09 PM,112,18
7406,3262,24-02-2023,6:05:09 PM,130,18
7407,3263,24-02-2023,6:11:03 PM,101,18
7408,3264,24-02-2023,6:19:39 PM,108,18
7409,3264,24-02-2023,6:19:39 PM,131,18
7410,3265,24-02-2023,6:39:12 PM,116,18
7411,3265,24-02-2023,6:39:12 PM,110,18
7412,3265,24-02-2023,6:39:12 PM,113,18
7413,3266,24-02-2023,6:40:58 PM,115,18
7414,3266,24-02-2023,6:40:58 PM,126,18
7415,3267,24-02-2023,6:42:17 PM,126,18
7416,3267,24-02-2023,6:42:17 PM,113,18
7417,3268,24-02-2023,7:23:15 PM,118,19
7418,3268,24-02-2023,7:23:15 PM,122,19
7419,3269,24-02-2023,7:26:01 PM,109,19
7420,3269,24-02-2023,7:26:01 PM,120,19
7421,3269,24-02-2023,7:26:01 PM,106,19
7422,3270,24-02-2023,7:31:37 PM,129,19
7423,3271,24-02-2023,7:40:28 PM,117,19
7424,3272,24-02-2023,7:43:11 PM,125,19
7425,3272,24-02-2023,7:43:11 PM,110,19
7426,3273,24-02-2023,8:20:10 PM,124,20
7427,3273,24-02-2023,8:20:10 PM,110,20
7428,3274,24-02-2023,8:23:21 PM,113,20
7429,3274,24-02-2023,8:23:21 PM,106,20
7430,3275,24-02-2023,8:40:50 PM,132,20
7431,3276,24-02-2023,8:46:55 PM,109,20
7432,3276,24-02-2023,8:46:55 PM,114,20
7433,3277,24-02-2023,8:49:40 PM,124,20
7434,3278,24-02-2023,9:03:42 PM,102,21
7435,3278,24-02-2023,9:03:42 PM,109,21
7436,3278,24-02-2023,9:03:42 PM,111,21
7437,3278,24-02-2023,9:03:42 PM,120,21
7438,3279,24-02-2023,9:35:05 PM,101,21
7439,3279,24-02-2023,9:35:05 PM,106,21
7440,3280,24-02-2023,9:48:31 PM,102,21
7441,3280,24-02-2023,9:48:31 PM,124,21
7442,3280,24-02-2023,9:48:31 PM,113,21
7443,3280,24-02-2023,9:48:31 PM,119,21
7444,3281,24-02-2023,9:50:48 PM,124,21
7445,3281,24-02-2023,9:50:48 PM,113,21
7446,3281,24-02-2023,9:50:48 PM,123,21
7447,3282,24-02-2023,10:57:58 PM,123,22
7448,3283,25-02-2023,10:54:03 AM,125,10
7449,3283,25-02-2023,10:54:03 AM,111,10
7450,3284,25-02-2023,11:37:52 AM,109,11
7451,3285,25-02-2023,11:47:42 AM,101,11
7452,3286,25-02-2023,11:50:16 AM,107,11
7453,3286,25-02-2023,11:50:16 AM,104,11
7454,3286,25-02-2023,11:50:16 AM,106,11
7455,3286,25-02-2023,11:50:16 AM,132,11
7456,3287,25-02-2023,12:00:21 PM,101,12
7457,3287,25-02-2023,12:00:21 PM,125,12
7458,3288,25-02-2023,12:00:55 PM,102,12
7459,3288,25-02-2023,12:00:55 PM,104,12
7460,3288,25-02-2023,12:00:55 PM,110,12
7461,3289,25-02-2023,12:22:27 PM,102,12
7462,3289,25-02-2023,12:22:27 PM,125,12
7463,3289,25-02-2023,12:22:27 PM,113,12
7464,3289,25-02-2023,12:22:27 PM,118,12
7465,3289,25-02-2023,12:22:27 PM,132,12
7466,3290,25-02-2023,12:32:36 PM,127,12
7467,3290,25-02-2023,12:32:36 PM,121,12
7468,3290,25-02-2023,12:32:36 PM,106,12
7469,3291,25-02-2023,12:34:40 PM,107,12
7470,3292,25-02-2023,12:39:18 PM,107,12
7471,3292,25-02-2023,12:39:18 PM,116,12
7472,3292,25-02-2023,12:39:18 PM,124,12
7473,3292,25-02-2023,12:39:18 PM,125,12
7474,3292,25-02-2023,12:39:18 PM,112,12
7475,3292,25-02-2023,12:39:18 PM,113,12
7476,3292,25-02-2023,12:39:18 PM,113,12
7477,3292,25-02-2023,12:39:18 PM,119,12
7478,3292,25-02-2023,12:39:18 PM,120,12
7479,3292,25-02-2023,12:39:18 PM,105,12
7480,3292,25-02-2023,12:39:18 PM,130,12
7481,3292,25-02-2023,12:39:18 PM,123,12
7482,3292,25-02-2023,12:39:18 PM,132,12
7483,3293,25-02-2023,12:41:42 PM,103,12
7484,3294,25-02-2023,12:43:23 PM,112,12
7485,3294,25-02-2023,12:43:23 PM,132,12
7486,3295,25-02-2023,12:44:09 PM,110,12
7487,3296,25-02-2023,12:45:11 PM,101,12
7488,3296,25-02-2023,12:45:11 PM,107,12
7489,3296,25-02-2023,12:45:11 PM,108,12
7490,3297,25-02-2023,12:57:10 PM,117,12
7491,3297,25-02-2023,12:57:10 PM,132,12
7492,3298,25-02-2023,1:01:51 PM,104,13
7493,3299,25-02-2023,1:08:59 PM,125,13
7494,3299,25-02-2023,1:08:59 PM,131,13
7495,3300,25-02-2023,1:10:46 PM,109,13
7496,3301,25-02-2023,1:18:01 PM,131,13
7497,3302,25-02-2023,1:24:42 PM,104,13
7498,3302,25-02-2023,1:24:42 PM,108,13
7499,3303,25-02-2023,1:29:23 PM,121,13
7500,3304,25-02-2023,1:36:09 PM,107,13
7501,3304,25-02-2023,1:36:09 PM,103,13
7502,3304,25-02-2023,1:36:09 PM,108,13
7503,3304,25-02-2023,1:36:09 PM,109,13
7504,3304,25-02-2023,1:36:09 PM,129,13
7505,3304,25-02-2023,1:36:09 PM,105,13
7506,3304,25-02-2023,1:36:09 PM,131,13
7507,3305,25-02-2023,2:24:47 PM,127,14
7508,3306,25-02-2023,2:25:47 PM,122,14
7509,3307,25-02-2023,2:43:41 PM,112,14
7510,3307,25-02-2023,2:43:41 PM,121,14
7511,3307,25-02-2023,2:43:41 PM,121,14
7512,3308,25-02-2023,3:07:18 PM,117,15
7513,3308,25-02-2023,3:07:18 PM,120,15
7514,3309,25-02-2023,3:11:35 PM,108,15
7515,3309,25-02-2023,3:11:35 PM,118,15
7516,3310,25-02-2023,3:39:00 PM,101,15
7517,3310,25-02-2023,3:39:00 PM,127,15
7518,3310,25-02-2023,3:39:00 PM,131,15
7519,3311,25-02-2023,3:44:27 PM,124,15
7520,3311,25-02-2023,3:44:27 PM,120,15
7521,3311,25-02-2023,3:44:27 PM,106,15
7522,3311,25-02-2023,3:44:27 PM,132,15
7523,3312,25-02-2023,3:49:29 PM,110,15
7524,3312,25-02-2023,3:49:29 PM,111,15
7525,3313,25-02-2023,3:52:00 PM,129,15
7526,3314,25-02-2023,3:54:56 PM,107,15
7527,3314,25-02-2023,3:54:56 PM,125,15
7528,3314,25-02-2023,3:54:56 PM,112,15
7529,3315,25-02-2023,4:28:11 PM,120,16
7530,3315,25-02-2023,4:28:11 PM,131,16
7531,3316,25-02-2023,4:38:42 PM,132,16
7532,3317,25-02-2023,4:51:29 PM,124,16
7533,3317,25-02-2023,4:51:29 PM,118,16
7534,3318,25-02-2023,4:58:06 PM,126,16
7535,3318,25-02-2023,4:58:06 PM,106,16
7536,3319,25-02-2023,5:05:27 PM,116,17
7537,3320,25-02-2023,5:09:14 PM,126,17
7538,3320,25-02-2023,5:09:14 PM,123,17
7539,3321,25-02-2023,5:22:08 PM,125,17
7540,3321,25-02-2023,5:22:08 PM,105,17
7541,3321,25-02-2023,5:22:08 PM,130,17
7542,3321,25-02-2023,5:22:08 PM,131,17
7543,3322,25-02-2023,5:25:13 PM,107,17
7544,3322,25-02-2023,5:25:13 PM,125,17
7545,3322,25-02-2023,5:25:13 PM,120,17
7546,3322,25-02-2023,5:25:13 PM,122,17
7547,3323,25-02-2023,5:45:10 PM,108,17
7548,3323,25-02-2023,5:45:10 PM,112,17
7549,3324,25-02-2023,5:59:30 PM,118,17
7550,3325,25-02-2023,6:00:51 PM,126,18
7551,3325,25-02-2023,6:00:51 PM,110,18
7552,3326,25-02-2023,6:15:41 PM,124,18
7553,3326,25-02-2023,6:15:41 PM,122,18
7554,3327,25-02-2023,6:19:46 PM,125,18
7555,3328,25-02-2023,6:44:25 PM,127,18
7556,3328,25-02-2023,6:44:25 PM,105,18
